,PCT filing number,Patent number,PCT filing date ,Title of invention (English),Owners,Individual/ResearchOrganization/Company,Country of Owner,Inventors,Country of Inventor,Invention aspect ,Type of mechanism or work involved,Plant used,Treatment,Commercial status,Grant date,PCT publication date, International Patent Classification 
139,1020090031344.0,1011302590000.0,10-04-2009,Pharmaceutical composition containing a herbal mixture extract,"Ahn-Gook Pharmaceutical Co., Ltd.",Company,-,"AUH, JIN | KIM, Chang-Hwan | HAN, Chang-Kyun | YEON, Sung-Hum | SHIN, Young-June | SHIN, MIN-KI | CHANG, SOO-IM",-, Therapeutic agent for discharging phlegm,Extraction, ivy leave and Coptidis rhizome, Respiratory disease,Y,2012-03-19 00:00:00,2012-03-26 00:00:00,A61K 36/254|A61K 36/718|A61P 11/14|A23L 1/30
140,1020090098617.0,1011231530000.0,16-10-2009,Composition for preventing or treating periodontal diseases containing herbal extract,"Ahn-Gook Pharmaceutical Co., Ltd.",Company,-,"AHU, JIN | HAN, CHANG-KYUN | SHIN,YOUNG-JUNE | MOON, HYO-JIN | LEE, JONG-WOOK | YI, TAE-HOO | LEE, KANG-JIN | LEEM,KANG-HYUN",-,A composition for preventing or treating periodontal diseases ,Water extraction,"Coptis chinensi, Pharbitidis semen", Periodontal diseases,Y,2012-02-27 00:00:00,2012-03-19 00:00:00,A61K 36/718|A61K 36/39|A61P 1/02|A23L 1/30
141,1020090006980.0,1011191670000.0,29-01-2009,Anti-obesity composition comprising herbal extract useful for inhibition of body fat accumulation,"BAEKOKSAENG CO.,LTD.",Company,-,"KIM, Jae Ki | CHIN, Hwi Seung | PARK, Seung Hee | PARK, Keum Ju | LEE, Yong Hwa | NAM, Kung Woo | YOON, Dong Young",-,Composition for suppressing the activation of glycerol 3-phosphate dihydrogenase(,Extraction,"Saururus Herba, corn silk, Polygonum multiflorum Thunberg, and Sanguisorbae Radix",Obesity,Y,2012-02-15 00:00:00,2012-03-21 00:00:00,A61K 36/78|A61K 36/70|A61K 36/739|A61P 3/04
142,1020090051776.0,1011600880000.0,11-06-2009,"Herbal extracts composition for the prevention of alcoholic fatty liver, hyperlipidemia and hangover",Ewha University - Industry Collaboration Foundation,Research organisation,-,"LEE,Kang-Man | LEE,Hyun-Joo | HAH,Jong-Sik",-,Suppress total cholesterol amount and neutral fat accumulation,Alcohol extraction," acanthopanax senticosus, puerariae Radix, glycyrrhizae radix, cinnamomi Ramulus, atractylodis Rhizoma alba, mori Radicis Cortex and ginseng",Suppressing alcoholic fatty liver and hyperlipidem,Y,2012-06-20 00:00:00,2012-06-26 00:00:00,A61K 36/254|A61K 36/488|A61P 25/32|A61P 3/06
143,1020100021275.0,1011540310000.0,10-03-2010,Composition for Antifatigue containing herbal mixture extract as in gredient compounds,University-Industry Cooperation Group of Kyung Hee  University,Research organisation,-,"Ryu, Bong-Ha | Kim, Nam Jae | Kim, Jin Sung | Choi, Hyuck Jai",-,A composition containing mixture medicinal herb material extract is provided to suppress xanthine oxidase and trypsin and to enhance mouse movement,Extraction," Liriope platyphylla,  Schisandra chinensis (Turcz.) Baill, Theae Folium, Allii Bulbus, and Astra gali Radix",-,Y,2012-05-31 00:00:00,2012-06-07 00:00:00,A61K 36/258|A61K 36/896|A61K 36/79|A61P 3/00
144,1020100058204.0,1011413140000.0,18-06-2010,"Composition for immunopotentiating comprising the extract of herbal formula, Ojeok-san",Korea Institute of Oriental Medicine,Research organisation,-,"SHIN, Hyun Kyoo | HA, Hye Kyung | LEE, Ho Young | LEE, Jun Kyung | JUNG, Da Young",-,A pharmaceutical composition for preventing or treating diseases caused by immunity reduction contains the composition as an active ingredien,Alcohol extraction," Ojeok-san includes Atractylodis rhizoma, Ephedrae herba, Citri unshii Pericarpium, Magnoliae cortex, Platycodi radix, Aurantii fructus immaturus, Angelicae gigantis radix, Zingiberis rhizoma, Paeoniae radix, Hoelen, Angelicae dahuricae radix, Cnidii rhizoma, Pinelliae tuber, Cinnamon bark, Glycyrrhizae radix et rhizoma, Zingiberis rhizoma crudus, and Allii radix.",-,Y,2012-04-23 00:00:00,2012-05-04 00:00:00,A61K 36/17|A61K 36/232|A61K 36/484|A61P 37/00
145,1020100019221.0,1011452480000.0,04-03-2010,Herbal medicine composition for the inhibition of angiogenesis,DAEJEON UNIVERSITY Industry-University Cooperation Foundation,Research organisation,-,"Cho chong kwan | Yoo, Hwa Seung | Song Gyu Yong | Kang, In Chul",-,An oriental medicinal composition for suppressing angiogenesis is provided to suppress proliferation of human vascular endothelial cells and to cell migration and adhesion,"Heating, centrifugation, filteration, freeze and drying"," ginseng, Cordyceps, Cremastrae Tuber, Bezoar Bovis, pearl powder, and olibanum","Trachoma, rheumatoid arthritis, hemangiomas,angiofibroma, psoriasis, pyogenic granuloma, cancer development, or cancer metastasi",Y,2012-05-04 00:00:00,2012-05-24 00:00:00,A61K 36/25|A61K 36/258|A61K 36/068|A61K 35/413|A61K 36/328|A61K 9/19
146,1020090055645.0,1011145060000.0,22-06-2009,Herbal Composition Having Improving Ability for Atopy Dermatitis by TSLP Inhibiting Ability,BIO-FD&C,Company,-,"Jung, Dai Hyun | Moh, Sang Hyun | Lee, Jeong Hun | Kim, Su Jung | Kim, Hyung Shik | Seo, Hyo Hyun | Lim, Chang Il",-,A pharmaceutical composition for preventing or treating atopic dermatitis by TSLP suppression,Water extraction,Areca catechu and Syzygium aromaticum ,Atopic dermatitis,Y,2012-02-02 00:00:00,2012-03-14 00:00:00,A61K 8/97|A61Q 19/00|A61K 36/889|A61P 17/00
147,1020110109923.0,1011614150000.0,26-10-2011,Antibacterial Activity Compositions using natural extract of herbal,Pacific Science,Company,-,"Lim, Jae Yun | Han Jung Kil | Lim Bock Hee",-,An antibacterial composition containing natural herb extract is provided to remove odor from fabrics and to ensure antibacterial effec,Oil extraction," rosemary oil, peppermint oil, clove oil, thyme oil,rosemary oil, peppermint oil, winter green oil, and vanillin oil.",-,Y,2012-06-25 00:00:00,2012-07-02 00:00:00,A01N 65/22|A01N 65/08|A01P 17/00|A01P 1/00
148,1020100049180.0,1011765900000.0,26-05-2010,Herbal Composition for Removing Hangover and Beverage Containing the Same,"CHOI, In Ho | LEE, Sung Hoon",Individual,-,"CHOI, In Ho | LEE, Sung Hoon",-,Beverage,Water extraction,acer tegmentosum maxim,-,N,2012-08-17 00:00:00,2012-08-23 00:00:00,A23L 2/38|A23L 33/00
149,1020100137961.0,1012091890000.0,29-12-2010,herbal soap with antibacteria function,JUNG JONG MOON,Individual,-,JUNG JONG MOON,-,"A herbal soap is provided to use natural material not harmful for skin, having an antibacterial function",Water extraction," Saururus Hottuynia cordata, centella asiatica, polygoni multiflori Radix, water-soluble phytoncide, portulacae Herba, sophorae Radix, cnidii Rhizoma, scutellariae Radix, angelicae gigantis Radix and ginseng",-,N,2012-11-30 00:00:00,2012-12-06 00:00:00,C11D 9/38|C11D 9/44|C11D 3/48
150,1020110078325.0,1011136030000.0,05-08-2011,EXTRACT COMPOSITION OF HERBAL MIXTURE FOR IMPROVING LIVER FUCNTION AND RELIEVING HANGOVER,"Esser.Co.,Ltd",Company,-,Dong-Wook KIM,-,A composition containing mistletoe extract and Chinese matrimony extract for preventing and relieving hangover is provided to suppress gastrostaxis,Extraction,"Chinese matrimony,  Eleutherococcus senticosus, Inonotus obliquus, Mori Folium, Prunellae Spica or Phragmitis Rhizoma.",-,Y,2012-02-01 00:00:00,2012-02-13 00:00:00,A61K 36/185|A61K 36/815|A61K 36/254|A61P 25/32
151,1020100137450.0,1011362850000.0,29-12-2010,"Herbal extract, pharmaceutical composition including the same and health functional food including the same","Dong-A Socio Holdings Co.,Ltd.",Company,-,"KIM, Soon Hoe | SON, Miwon | SHIM, Hyun Joo | LEE, Tae Ho | KIM, Junghoon | Kwon, Yong Sam | KIM, Hye Ju",-,Pharmaceutical composition to improve gastrointestinal tract transition,Extraction, Pharbitis nil seed extract and CorydalisTuber,Gastrointestinal movement disorder ,Y,2012-04-05 00:00:00,2012-04-19 00:00:00,A61K 36/39|A61K 36/50|A61P 1/04|A23L 33/00
152,1020090129655.0,1011542190000.0,23-12-2009,Cosmetic composition comprising the herbal mixed extract comprising poria cocos showing hair-growth stimulating activity and preventing activity from hair loss,"LIEBECOS CO., LTD",Company,-,"HAN, Kitae | JUNG, Hyunsik | CHO, Jonghwan",-,Composition  provided to promote hair growth and to prevent hair loss without toxicity and side effects.,Water extraction,"Wolfporia cocos, Rehmannia root, Ecliptae Herba, Acyranthes bidentata Blume, and dodder",-,Y,2012-06-01 00:00:00,2012-06-18 00:00:00,A61K 8/97|A61Q 7/00|A61Q 5/00
153,1020090103146.0,1011302450000.0,29-10-2009,Composition formed by using mixture of herbal extracts and Muskrat (Ondatra zibethicus)musk for Anti-aging,"JUNG SAN BIO TECHNOLOGY CO., LTD.",Company,-,"KIM, Kwang Joong | SHIN, Su Sik | CHO, Hang Eui | BAEK, Tae Woong | SO, Kyeong Seok",-,"A complex herb medicinal composition provides to ensure free radical removal, NF-kappa B suppression, moisturizing, and collagen fiber biosynthesis",Extraction," Muskrat (Ondatra zibethicus)musk extract, Rhei Rhizoma, Angelicae dahuricae Radix, Angelicae gigantis Radix, Snakegourd Root, Lonicerae Flos, Santalini Lignum rubrum, Xanthii Fructus, Coicis Semen, Cervi Cornu, and green tea.",Anti-aging,Y,2012-03-19 00:00:00,2012-03-26 00:00:00,A61K 8/98|A61K 8/97|A61Q 19/08
154,1020110049803.0,1011087120000.0,25-05-2011,"A process for preparing a bathing composition made from a fermented herbal medicine, a bathing composition prepared by the process, and a method of using the bathing composition","LEE, GUI SOON",Individual,-,"LEE, GUI SOON",-,A method for manufacturing a bating composition containing fermented crude drug is provided to prevent or treat various dermatitis without skin irritation.,"Extraction, fermentation","Trichosanthis Radix, Salicornia herbacea, Plantaginis Semen, Houttuyniae Herba, Saururus chinensis, Menthae Herba, Artemisia princeps var. orientalis, Ulmus davidiana var. japonica skin, and Ostericum koreanum",-,N,2012-01-16 00:00:00,2012-01-30 00:00:00,A61K 8/97|A61K 36/428|A61K 36/68|A61Q 19/10
155,1020090114837.0,1011155050000.0,25-05-2011,The composition for the prevention and treatment of diabetic complications containing the extracts or fractions of herbal medicine as active ingredient,Korea Institute of Oriental Medicine,Research organisation,-,"KIM, Jin Sook | KIM, Young Sook | KIM, Junghyun | SHON, eunjin | KIM, Ohn Soon | KIM, Ki Mo | JUNG, Dong Ho | KIM, Chan-Sik | LEE, Jun",-,A composition is provided to suppress glycosylation final product and aldose reductase activity. ,Water extraction, Homonoia riparia Lour,Diabetes complication,Y,2012-02-06 00:00:00,2012-02-27 00:00:00,A61K 36/47|A61P 27/02|A23L 1/30|A23K 1/14
156,1020100019146.0,1011491900000.0,03-03-2010,Neuroprotective constituents of Eragrostis ferruginea against Aβinduced toxicity and pharmaceutical composition comprising the same,Korea University Research and Business Foundation,Research organisation,-,"LEE, Dong Ho | Kang, Byeung Hoa | NA, Chae Sun | PARK, So-Young",-,"A of chemical formula 3 or pharmaceutically acceptable salt thereof, nectandrin-B of chemical formula 5 or pharmaceutically acceptable salt, or 4-ketopinoresinol of chemical formula 6 or pharmaceutically acceptable salt thereof as an active ingredient.",Alcohol extraction,Eragrostis ferruginea , Amyloid-associated diseases,Y,2012-05-16 00:00:00,2012-05-24 00:00:00,A61K 36/899|A61K 31/37|A61K 31/36|A61P 25/28
157,1020110118779.0,1012044150000.0,15-11-2011,"Compositions for Preventing or Treating Obesity, Hyperlipidemia or Fatty Liver",INDUSTRY ACADEMIC COOPERATION FOUNDATION KEIMYUNG UNIVERSITY,Research organisation,-,"LEE, Chae Myeong | KIM, Bae-Hwan",-,"A composition containing Cudrania tricuspidata extract is provided to prevent, relieve, or treat obesity, hyperlipidemia, or fatty liver with safety to human body.",Water extraction,Cudrania tricuspidata ,"Obesity, hyperlipidemia, or fatty liver",Y,2012-11-19 00:00:00,2012-11-26 00:00:00,A61K 36/605|A61K 36/60|A61P 3/04|A61P 3/06
158,1020100045205.0,1011664810000.0,14-05-2010,composition comprising the extracts of Moutan Cortex Radicis for the prevention and treatment of Parkinson's Disease,University-Industry Cooperation Group of Kyung Hee  University,Research organisation,-,"LIM, Sabina | LEE, Je Hyun | JO, Seong Cheon | KIM, Young Hong | CHOI, Yeong Gon | HONG, Yeon Mi | YEO, Su Jung | CHOI, Jihoon",-,"A composition to suppress reduction of TH, dopamine, and DOPAC and to suppress iNOS and COX-2 expression.","Water extraction, filteration, freeze and drying",Moutan radicis cortex,Parkinson's Disease,Y,2012-07-11 00:00:00,2012-07-19 00:00:00,A61K 36/71|A61P 25/16|A61P 25/00
159,1020090121704.0,1011949350000.0,09-12-2009,A composition comprising the extract of Angelica keiskei treating and preventing neuro-degenerative disease,Industry-academic coorperation foundation Daegu Haany University,Research organisation,-,"JUNG JI WOOK | AHN, Eun-Mi | SHIN, In-Suk | RYU, JONG HOON | KIM, Dong Hyun",-,"A composition Angelica utilis makino extract is provided to suppress acetylcholine esterase, to improve learning ability, and to treat neurodegenerative diseases",Water extraction, Angelica utilis makino,Neurodegenerative diseases,Y,2012-10-19 00:00:00,2012-10-25 00:00:00,A61K 36/23|A61P 25/28|A23L 1/30
160,1020090133034.0,1011449910000.0,29-12-2009,PHARMACEUTICAL COMPOSITION AND HEALTH IMPROVING FOOD COMPOSITION CONTAINING GINSENG EXTRACTS FOR PREVENTING OR TREATING BENIGN POSTATIC HYPERPLASIA,REPUBLIC OF KOREA(MANAGEMENT : RURAL DEVELOPMENT ADMINISTRATION),Research organisation,-,KIM Young-Ock | CHA Sun-Woo | KIM Gi-Kang | LEE Sang-Won | KIM Geum-Soog | LEE Seung-Eun | SHIN Yo-Su | KIM Ok-Tae | PARK Mi-Hee,-,A composition containing ginseng extract is provided to significantly suppress prostatic hyperplasia and to remarkably suppress growth of benign prostate tissues,"Water extraction, condensation, freeze and drying","ginseng, Rhynchosia Nulubilis, and green tea ",-,Y,2012-05-03 00:00:00,2012-06-27 00:00:00,A61K 36/258|A61K 36/48|A61K 36/82|A61P 13/08
161,1020090095565.0,1011533200000.0,08-10-2009,Cosmetic composition,"Dongguk University Industry-Academic Cooperation Foundation | LCS Biotech Co., Ltd.",Research organisation and Company,-,"PARK, Chang-Seo",-,Cosmetic,Extraction,Ficus deltoidea ,"Anti-aging, whitening, UV protection, and anti-inflammation",Y,2012-05-30 00:00:00,2012-06-07 00:00:00,A61K 8/97|A61K 8/99|A61Q 19/02|A61Q 19/08
162,1020090116844.0,1011408850000.0,30-11-2009,A composition comprising novel flavone derivative for treating and preventing atopic dermatitis disease,DAEJEON UNIVERSITY Industry-University Cooperation Foundation,Research organisation,-,"Song Gyu Yong | LEE, Jee Hyun | Kim, Dong hee | KIM, Joo Hwan | YUN, CHI-YOUNG | LEE, Ji-Sook",-,"A sophoricoside derivative compound of isoflavone is provided to effectively suppress MCP-1, IL-6, and IL-8 and to prevent and treat atopic dermatitis",Extraction, Sophora japonica L,Atopic dermatitis,Y,2012-04-20 00:00:00,2012-05-03 00:00:00,C07D 311/30|C07D 311/36|A61K 31/352|A61P 17/00
163,1020107027528.0,,26-11-2010,Ganoderma lucidum coffee and its related manufacturing process,PAK  Kong,Individual,-,PAK  Kong,-,Beverage,Extraction," Ganoderma lucidum, Eucommia ulmoides (Cortex Eucommiae), Polygonati Rhizoma (Rhizoma Polygonati), Adenophorae Radix (Radix codonopsis) and (Radix achyranthis Bidentatae)",-,N,2012-10-30 00:00:00,2012-11-05 00:00:00,A23F 5/40|A61K 36/074
164,1020090052340.0,1011263150000.0,12-06-2009,Anti-Aging or Anti-oxidative Composition Comprising Plant Stem Cell Line Derived from Cambium of Panax Ginseng Including Wild Ginseng or Ginseng,Unhwa Corp.,Company,-,"Jang, Mi Ok | Lim, Min Jung | Oh, Il Seok | Lee, Dae Hee | Lee, Eun Kyung | Jin, Young Woo",-, A composition for antiaging or antioxidation contains plant stem cell line,"Crushing, extraction",Panax ginseng,Anti-Aging,Y,2012-03-06 00:00:00,2012-03-23 00:00:00,A61K 36/258|A61P 17/18|A61K 8/97|A61Q 19/08
165,1020100009975.0,1011321100000.0,03-02-2010,A composition containing plants extract for diseases associated with periodontitis,INDUSTRIAL COOPERATION FOUNDATION CHONBUK NATIONAL UNIVERSITY | HAN POONG MODERN SCIENTIFIC HEREAL DRUGS,Research organisation,-,"Soh, Yunjo | CHO, Hyoung Kwon",-,A composition containing plant extract for periodontal diseases is provided to reduce inflammation due to reduction of IL-1beta and TNF-alpha secretion.,"Extraction, filteration","Gardeniae Fructus, Angelicae gigantis Radix, and Nepetae Spica",Periodontitis,Y,2012-03-23 00:00:00,2012-04-05 00:00:00,A61K 36/744|A61K 36/232|A61K 36/538|A61P 1/02
166,1020090099930.0,1011289900000.0,20-10-2009,Composition for skin whitening consist of plant exract and cosmetic compostion comprising the plant extract compostion,"COTDE, INC. | Ahn,do rim",Company,-,"Jang Dung il | Ahn,do rim",-,Cosmetic,Extraction,"Glycyrrhizae radix, Magnolia denudate extract, Scutellariae radix ,  grape extract, Phellinus linteus",-,Y,2012-03-14 00:00:00,2012-03-23 00:00:00,A61K 8/97|A61Q 19/02
167,1020090106902.0,1011289530000.0,06-11-2009,Composition for Preventing or Treating Cancer Comprising Plant Stem Cell Line Derived from Cambium of Panax ginseng Including Wild Ginseng or Ginseng,Unhwa Corp.,Company,-,"Jin, Young-Woo | Lee, Eun-Kyong",-,A composition  to destroy cancer cells in a human body without causing side effects,Extraction,panax ginseng,Cancer,Y,2012-03-14 00:00:00,2012-03-22 00:00:00,A61K 36/258|A61P 35/00|A23L 1/30
168,1020100035772.0,1012091240000.0,19-04-2010,Functional cosmetic composition containing extracts of plants,"MAIIM CO., LTD. | Morechem Co., Ltd.",Company,-,"Hwang, Jeong Geun | Ahn, Young Hoon | Lee, Gun Bong | JOO, Chul-Gue | LEE, Keun Ha | JOO, Il Woo | JUNG, Yong Chul | LEE, BUM CHUN",-,Cosmetic,"Extraction, freeze and drying"," pomegranate, Lycii Fructus, Polygonatum odoratum var. pluriflorum Ohwi, Acanthopanax senticosus, pine root, Euterpe oleracea, and Rubus coreanus Miquel",-,Y,2012-11-30 00:00:00,2012-12-12 00:00:00,A61K 8/97|A61Q 19/08|A61Q 19/00
169,1020090089752.0,1011926290000.0,22-09-2009,Composition for preventing and treating atopic dermatitis from domestic plant,"Sung Kyun Biotech co., ltd.",Company,-,"CHUN, Hye Kyung | CHO, Soo Muk | KIM HYUN SUCK | PARK,KI-MOON | HAN, Sung Hoon | YEUM, Kyung Jin | KIM, Jong Keun",-, A composition  to minimize side effects comparing to a conventional therapeutic agent for liver disease,Cell lines and culturing,Panax ginseng,Hepatitic Disease,Y,2012-10-12 00:00:00,2012-09-03 00:00:00,A61K 36/185|A61K 36/482|A61P 17/00|A61K 8/97
170,1020090037163.0,1011515870000.0,28-04-2009,Composition comprising the extract of Acanthopanax koreanum Nakai or the novel compound derived therefrom for preventing and treating baldness diseases,Jeju National University Industry-Academic Cooperation Foundation | The Industry & Academic Cooperation in Chungnam National University (IAC),Research organisation,-,"KIM YOUNG-HO | KANG, Hee Kyoung | KIM, Sang Cheol | KANG, Jung Il | YOO, Eun Sook",-,A composition for improving the growth multiplication effect of dermal papilla cells.,Extraction,Acanthopanax koreanum nakai , Baldness diseases,Y,2012-05-23 00:00:00,2012-05-31 00:00:00,C08B 37/00|A61K 36/254|A61P 17/14|C07J 7/00
171,1020100049639.0,1011821990000.0,27-05-2010,Composition containing Salvia miltiorrhiza extract or Cryptotanshinone for prevention or treatment of stroke,Dongguk University Gyeongju Campus Industry-Academy Cooperation Foundation,Research organisation,-,"Park, Yong Ki",-, A composition  to block the change of mitochondria membrane potential and to prevent or treat stroke.,Extraction, Salvia miltiorrhiza Bunge ,Stroke,Y,2012-09-06 00:00:00,2012-09-12 00:00:00,A61K 31/343|A61K 36/537|A61P 9/00
172,1020100046949.0,1011773800000.0,19-05-2010,"Composition for anti-obesity containing extract of corn silk, Lentinus edodes, green pepper and red bean buds","KNU-Industry Cooperation Foundation | Enzymebio Co., Ltd.",Company,-,CHOE MYEON | KIM DAE JUNG | SEO DONG JOO | KIM TAE HYUK | BAEK JONG MI | KIM CHEON AN,-,An composition to suppress glucose increase and adipocyte size increase.,Extraction," Zea mays Linne silk, Lentinus edodes (Berk.) Sing. extract, Capsicum annuum L. extract, Phaseolus radiatus L. var. aurea Prain.",Anti-obesity,Y,2012-08-21 00:00:00,2012-08-27 00:00:00,A61K 36/899|A61K 36/06|A61K 36/81|A61P 3/04
173,1020070051156.0,1011632150000.0,26-05-2007,Composition comprising an extract of Tiarella polyphylla or Triterpene compound isolated therefrom for preventing and treating cancer diseases,Korea Research Institute of Bioscience and Biotechnology,Research organisation,-,"Lee, Hyeong-Kyu | OH, Sei-Ryang | AHN Kyung Seop | LEE Joong Ku | LEE Sang Ku | LEE Ho Jae | KIM Doo Young | KIM Jung Hee | KIM Eun Ah | CHOI Soon Ja | KIM Soo Hyun | LEE Jung Weon | CHOI Su Yong",-,A pharmaceutical composition to lower the adhesion of tumor cell line for reducing the proliferation.,Extraction,Tiarella polyphylla D,Cancer,Y,2012-06-29 00:00:00,2012-07-06 00:00:00,A61K 36/185|A61K 36/57|A61P 35/00
174,1020100033661.0,1011514840000.0,03-04-2010,Composition comprising the extract of Puerariae Caulis for immunostimulatory activity,Wonkwang University Center for Industry-Academy Cooperation,Research organisation,-,"박현 | KIM, Sung Yeon | Hur, Jong Moon | Kim, Suk | YUN YOUNG GAB",-,A composition containing Puerariae Caulis extract for enhancing immunity is provided to enhance TNF-alpha secretion abitliy and animal model immunity,Water extraction,Puerariae Caulis ,-,Y,2012-05-23 00:00:00,2012-05-30 00:00:00,A61K 36/488|A61P 37/00|A61P 29/00
175,1020090114619.0,1011155040000.0,25-11-2009,An anti-cancer composition for the prevention and treatment of carcinogenesis containing the extracts of Asparagus cochinchinensis as an active ingredient,Korea Institute of Oriental Medicine,Research organisation,-,"KIM, Ho Kyoung | CHEON, Myeong Sook | CHOO, Byung-Kil | CHUN, Jin-Mi | LEE, Ayeong",-, An anticancer composition to ensure remarkable cytotoxicity to liver cell line(HepG2) and to prevent and treat cancer,Alcohol extraction, Asparagus cochinchinensis,Cancer,Y,2012-02-06 00:00:00,2012-02-27 00:00:00,A61K 36/8965|A61P 35/00
176,1020110137002.0,1011713690000.0,19-12-2011,Cosmetic composition for moisturizing,DermaLab,Company,-,"YANG, Kyung Soo | LEE, Dae Woo | HA, Jeong Wook",-,Cosmetic,Alcohol extraction,Zizania aquatic ,-,Y,2012-07-31 00:00:00,2012-08-13 00:00:00,A61K 8/97|A61Q 19/00
177,1020130053986.0,1014994530000.0,13-05-2013,Skin whitening composition comprising complex herbal extract,"Institute for Korea Traditional Medical Industry , LEEJIHAM.LTD",Company,-,"KimSeGie, OhJongHak,  LeeSeulGi , Jungyoungju ,SonJunHo , ParkTaesoon , KimDongHee , HwangJuYoung",-,High antioxidant effect ,"Cream, gel, patch, aerosol propellant, ointments, plasters, lotion material, liniments, pastes or the cataplasma agent formulation",Duckweed extract ,"Cell viability, whitening activity, antiwrinkle effect ",Y,03.02.2015,03.06.2015,A61K 36/88 | A61K 8/97 | A61Q 19/02 | A61P 17/00
178,1020140038240.0,1014860410000.0,31-03-2014,Korean Herbal Aromatic Composition For Improving memory and method of manufacturing the same ,"Semyung University Division of Industry-Academy Cooperation Group ,JAYEONIN Co., Ltd.",Company,-,"LEEM,KangHyun, KIM,JeungBeam ,KIM,EeHwa, SONG,HyoNam",-,Herbal medicine is emitted among the atmosphere and it is delivered to brain through the olfactory sense and the AChE enzyme activity which is the memory power inhibition enzyme is suppressed,Herbal aromatic composition,"Sweet flag, milkwort,tuckahoe, angelica gigas, ginseng",Memory Enhancement ,Y,19.01.2015,23.01.2015,A61L 9/013 | A61K 36/185 | A61L 9/04
179,1020080054295.0,1014806950000.0,06-10-2008,Cosmetic composition containing Scutellaria baicalensis extract using processing of herbal medicine,AMOREPACIFIC CORPORATION,Company,-,"PARK,HyeYoon | PARK,JunSeong | KIM,DongHyun | CHANG,Huikyoung | PARK,Nok-Hyun | KIM,DuckHee | KIM,hankon",-,"One room texturing technique and is processed, more specifically",Herbal medicine ,Scutellariae radix,Skin firmness,Y,05.01.2015,12.01.2015,A61K 8/97 | A61Q 19/08
180,1020140050754.0,1015135550000.0,28-04-2014,Hematopoietics compositions comprising combined herbal extracts,"LEE, Jae Goan | ARIBIO Co. Ltd",Company,-,"LEE,JaeGoan | SUNG,SooHyun | CHOUNG,JaiJun | KU,SaeKwang | LEE,Jung-Ok",-,Includes extract from complex crude drug,Herb medicine extract,"Angelica gigas Nakai, peony , astragali Radix, rehmanniae radix preparata , cnidii Rhizomaand Glycyrrhiza ",Enhances the internal count and hemoglobin figure and the oxygen transport,Y,14.04.2018,21.04.2014,A61K 36/232 | A61K 36/481 | A61P 7/06 | A61K 36/65
181,1020080054540.0,1014806910000.0,06-11-2008,"Antiaging cosmetic composition containing extracts of cornus officinalis using processing of herbal medicine

",AMOREPACIFIC CORPORATION,Company,-,"KIM,DongHyun | PARK,JunSeong | PARK,HyeYoon | CHANG,HuiKyeung | KIM,DuckHee | KIM,hankon",-,"One room texturing technique and is processed, more specifically",Cosmetic composition ,Cornus officinalis,"Anti-aging, upligtment of skin ",Y,05.01.2015,09.01.2015,A61K 8/97 | A61Q 19/08
182,1020130162346.0,1014851040000.0,24-12-2013,Cosmetic composition containing extracts of herbal medicine,Dongshin University Industry-Academy Cooperation,Company,-,KangSe-Won | ChoHong-Suk | KimJu-Hee | ChoiMin-Ju | YuHye-Won | JeonByungGwan | ParkKyungMok,-, Specifically minimizes the resistance of the consumers about the synthesized material and side effect and has the anti-oxidant and anti-inflammation effect,Cosmetic composition ,"Scutellariae radix, paeonia suffruticosa andrews,Scutellariae Radix and Moutan Cortex Radicis",Anti-inflammation ,Y,15.01.2015,28.01.2015,A61K 8/97 | A61Q 19/00
183,1020150109990.0,1015698130000.0,08-04-2015,"Composition for preventing or treating brain disease or neural disease comprising oriental herbal extracts

","Pusan National University Industry-University Cooperation Foundation | chunhofood co.,Ltd",Company,-,"Choi,ByungTae | Shin,HwaKyoung | Choi,YoungWhan | Lee,JaeWon | Kim,CheolMin | Kim,YoungSik",-,Increases the colonization ability of the neural stem cell and it hinders the hyperphosphorylated of the tau protein,Oral and parenteral administration both ,"Polygonum multiflorum Thunberg, the Rehmanniae Radix,milkwort",Brain disorder and neural diseases ,Y,11.11.2015,17.11.2015,A61K 36/70 | A23L 1/30 | A61K 36/69 | A61K 36/804 | A61K 36/882
184,1020070123526.0,1014807000000.0,11-03-2007,Composition for skin external application containing complex of herbal extracts,AMOREPACIFIC CORPORATION,Company,-,"PARK,JunSeong | LEE,JinYoung | KIM,EunJoo | PARK,HyeYoon | PARK,SungIl | KIM,YounJoon | KIM,DuckHee | CHANG,IhSeop",-,"Each herb medicine is extracted in the mucron it extracts as the composition for skin external application done in room more specifically, the Chinese medicine crude drugs is mixed to the optimum proportion ratio it has the extract of herbal medicine consisting of the Chinese medicine crude drugs extract",Composition for skin external application ,Beefsteak plant ,Recovery of damaged skin barier function,Y,05.01.2015,12.05.2015 ,A61K 8/97 | A61Q 19/00
